Tweet_count,Username,Text,Created At,Retweets,Likes,is_quote_status,quote_count,reply_count,view_count,hashtags,following_count,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,Sentimiento_Predicho,predicted_keyword 
933,𝗩 𝗠 𝗧 ッ,no iphone lover will pass without like this post iphone16 camera control apple intelligence a18 chipset 61 amp 67 for plus model customisable action button https:tcombjeqwuwrn,2024-09-10 02:21:48+00:00,13,179,False,3,97,186939.0,['iPhone16'],1922,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
934,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,348,20504,False,650,1391,2817284.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
935,شیخ,apple is planning to introduced iphone 16 in september 2024 with improved featuresthe rumors features are :larger 63 and 69 sizes for pro new capture button action button for all iphone 16 models faster aseries chip vertical camera buttons for standard models https:tcogrmexrnqvo,2024-04-08 10:47:39+00:00,96,202,False,0,77,5638.0,[],7046,False,True,False,False,False,False,False,False,False,False,False,Negative,iphone
936,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897409.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
937,Apple Hub,the iphone 16 and iphone 16 plus still feature a 60hz display does this matter to you https:tcogqqy5hrtti,2024-10-05 07:33:42+00:00,352,8836,False,101,762,718235.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
938,kamran Hassan,apple just launched iphone 16 it is the apples biggest upgrade here are 15 features you cant miss: https:tcodyflkboro0,2024-09-10 06:59:36+00:00,3732,28180,False,400,451,6996060.0,[],993,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
939,Elvyn Wilzy,new product apple 16 iphone 16 iphone 16 pro iphone 16 pro max https:tco6ogf1rnqdl,2024-09-13 06:08:16+00:00,11,261,False,0,0,30149.0,[],462,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
940,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74995.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
941,Ghostek,protect your iphone 16 pro max in style with our cuttingedge metal magsafe case combining robust materials with a modern design this case is the ultimate accessory for your device ghostek iphone16promax 16promax appleiphone16promax appleiphone iphone16promaxcase apple https:tcolkmm5ohepl,2025-01-31 20:52:12+00:00,0,1,False,0,1,219.0,"['Ghostek', 'iPhone16ProMax', '16ProMax', 'AppleiPhone16ProMax', 'AppleiPhone', 'iPhone16ProMaxCase', 'Apple', '16ProMaxCase', 'iPhone16Pro', 'AppleiPhone16Pro']",0,False,False,False,False,False,False,False,False,False,False,True,Positive,iphone
942,Alamin,the iphone 16 is launching soon it will be apples biggest upgrade here are 7 features you cant believe https:tcowuzdifmtcs,2024-08-18 16:02:37+00:00,3159,32531,False,711,1063,24573085.0,[],1098,False,True,False,False,True,False,False,False,False,False,False,Positive,iphone
943,Counterpoint Research,apple q4 2024 earnings record revenue but shifting market dynamics services grew 14 yoy hitting a record high while product revenues rose 2 iphone sales declined 1 yoy but a higher pro mix pushed asps to an alltime high mac 16 yoy and ipad 15 yoy https:tconsy4ovkjlu,2025-01-31 13:30:51+00:00,4,5,False,0,0,1005.0,"['Services', 'iPhone', 'Mac', 'iPad', 'Wearables', 'Apple', 'AI', 'premium', 'strategy', 'AppleIntelligence', 'smartphones', 'Earnings', 'technology', 'research', 'insights', 'Apple']",48,False,False,False,False,True,False,False,False,False,False,False,Positive,earnings
944,Benzinga,apples latest earnings report is making waves heres what analysts are saying: betterthanexpected results: despite concerns over iphone and china analysts are optimistic about apples future key highlights: strong growth in services ai potential and iphone 16 https:tcoyirm7tdewy,2025-01-31 22:14:00+00:00,2,8,False,0,1,6545.0,[],2825,False,True,False,False,True,False,True,False,False,False,False,Positive,analysts
945,Arun Maini,iphone 16 is official apparently designed from the ground up for apple intelligence appleevent https:tcom1nir6obbi,2024-09-09 17:44:08+00:00,88,3636,False,8,63,161901.0,['AppleEvent'],442,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
946,Mr.Robert 𝕏,beautiful sky shot on iphone 16 pro 1x and 5x lens shotoniphone iphon16pro apple south southernsky southcarolinaphotographer https:tconl09r7bkm4,2025-01-31 19:14:23+00:00,0,10,False,0,1,265.0,"['Shotoniphone', 'iPhon16Pro', 'Apple', 'South', 'SouthernSky', 'southcarolinaphotographer']",246,False,False,False,False,True,False,False,False,False,False,False,Negative,lens
947,Tailosive Tech,iphone 16 will reportedly stick with 60hz and thats ok https:tcotk5jbtv7he,2023-11-19 16:51:07+00:00,32,1475,False,33,207,277879.0,[],118,False,False,False,False,False,False,False,False,False,False,False,Neutral,60
948,SHIB POSSESSOR,500 xrp or new iphone 16 pro https:tcogucjuw8gap,2025-01-31 19:58:45+00:00,0,8,False,0,5,833.0,[],7156,False,False,False,False,False,False,False,False,False,False,False,Positive,
949,Mukul Sharma,if you were to buy one which one would you get for yourself a galaxy s25 ultra b vivo x200 pro c oppo find x8 pro d iphone 16 pro max https:tcobjhstagzcx,2025-01-31 14:30:00+00:00,695,2306,False,62,1389,139822.0,[],331,False,True,False,False,False,False,False,False,False,False,False,Positive,iphone
950,Anthony,iphone 16 a17 pro or a18 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery 8gb ram expected price of 799 https:tcog8trkwyosa,2024-06-30 21:09:43+00:00,178,3014,False,74,260,309841.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
951,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16460,206644,False,5885,3385,73704391.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
952,𝗩 𝗠 𝗧 ッ,no iphone lover will pass without like this post iphone16 camera control apple intelligence a18 chipset 61 amp 67 for plus model customisable action button https:tcombjeqwuwrn,2024-09-10 02:21:48+00:00,13,179,False,3,97,186939.0,['iPhone16'],1922,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
953,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,348,20504,False,650,1391,2817284.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
954,شیخ,apple is planning to introduced iphone 16 in september 2024 with improved featuresthe rumors features are :larger 63 and 69 sizes for pro new capture button action button for all iphone 16 models faster aseries chip vertical camera buttons for standard models https:tcogrmexrnqvo,2024-04-08 10:47:39+00:00,96,202,False,0,77,5638.0,[],7046,False,True,False,False,False,False,False,False,False,False,False,Negative,iphone
955,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897409.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
956,Apple Hub,the iphone 16 and iphone 16 plus still feature a 60hz display does this matter to you https:tcogqqy5hrtti,2024-10-05 07:33:42+00:00,352,8836,False,101,762,718235.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
957,kamran Hassan,apple just launched iphone 16 it is the apples biggest upgrade here are 15 features you cant miss: https:tcodyflkboro0,2024-09-10 06:59:36+00:00,3732,28180,False,400,451,6996060.0,[],993,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
958,Elvyn Wilzy,new product apple 16 iphone 16 iphone 16 pro iphone 16 pro max https:tco6ogf1rnqdl,2024-09-13 06:08:16+00:00,11,261,False,0,0,30149.0,[],462,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
959,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74995.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
960,Alamin,the iphone 16 is launching soon it will be apples biggest upgrade here are 7 features you cant believe https:tcowuzdifmtcs,2024-08-18 16:02:37+00:00,3158,32531,False,711,1063,24573085.0,[],1098,False,True,False,False,True,False,False,False,False,False,False,Positive,iphone
961,Ghostek,protect your iphone 16 pro max in style with our cuttingedge metal magsafe case combining robust materials with a modern design this case is the ultimate accessory for your device ghostek iphone16promax 16promax appleiphone16promax appleiphone iphone16promaxcase apple https:tcolkmm5ohepl,2025-01-31 20:52:12+00:00,0,1,False,0,1,219.0,"['Ghostek', 'iPhone16ProMax', '16ProMax', 'AppleiPhone16ProMax', 'AppleiPhone', 'iPhone16ProMaxCase', 'Apple', '16ProMaxCase', 'iPhone16Pro', 'AppleiPhone16Pro']",0,False,False,False,False,False,False,False,False,False,False,True,Positive,iphone
962,Counterpoint Research,apple q4 2024 earnings record revenue but shifting market dynamics services grew 14 yoy hitting a record high while product revenues rose 2 iphone sales declined 1 yoy but a higher pro mix pushed asps to an alltime high mac 16 yoy and ipad 15 yoy https:tconsy4ovkjlu,2025-01-31 13:30:51+00:00,4,5,False,0,0,1005.0,"['Services', 'iPhone', 'Mac', 'iPad', 'Wearables', 'Apple', 'AI', 'premium', 'strategy', 'AppleIntelligence', 'smartphones', 'Earnings', 'technology', 'research', 'insights', 'Apple']",48,False,False,False,False,True,False,False,False,False,False,False,Positive,earnings
963,Benzinga,apples latest earnings report is making waves heres what analysts are saying: betterthanexpected results: despite concerns over iphone and china analysts are optimistic about apples future key highlights: strong growth in services ai potential and iphone 16 https:tcoyirm7tdewy,2025-01-31 22:14:00+00:00,2,8,False,0,1,6545.0,[],2825,False,True,False,False,True,False,True,False,False,False,False,Positive,analysts
964,Arun Maini,iphone 16 is official apparently designed from the ground up for apple intelligence appleevent https:tcom1nir6obbi,2024-09-09 17:44:08+00:00,88,3636,False,8,63,161901.0,['AppleEvent'],442,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
965,Mr.Robert 𝕏,beautiful sky shot on iphone 16 pro 1x and 5x lens shotoniphone iphon16pro apple south southernsky southcarolinaphotographer https:tconl09r7bkm4,2025-01-31 19:14:23+00:00,0,10,False,0,1,265.0,"['Shotoniphone', 'iPhon16Pro', 'Apple', 'South', 'SouthernSky', 'southcarolinaphotographer']",246,False,False,False,False,True,False,False,False,False,False,False,Negative,lens
966,Tailosive Tech,iphone 16 will reportedly stick with 60hz and thats ok https:tcotk5jbtv7he,2023-11-19 16:51:07+00:00,32,1475,False,33,207,277879.0,[],118,False,False,False,False,False,False,False,False,False,False,False,Neutral,60
967,SHIB POSSESSOR,500 xrp or new iphone 16 pro https:tcogucjuw8gap,2025-01-31 19:58:45+00:00,0,8,False,0,5,833.0,[],7156,False,False,False,False,False,False,False,False,False,False,False,Positive,
968,Mukul Sharma,if you were to buy one which one would you get for yourself a galaxy s25 ultra b vivo x200 pro c oppo find x8 pro d iphone 16 pro max https:tcobjhstagzcx,2025-01-31 14:30:00+00:00,695,2306,False,62,1389,139822.0,[],331,False,True,False,False,False,False,False,False,False,False,False,Positive,iphone
969,Anthony,iphone 16 a17 pro or a18 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery 8gb ram expected price of 799 https:tcog8trkwyosa,2024-06-30 21:09:43+00:00,178,3014,False,74,260,309841.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
970,𝗩 𝗠 𝗧 ッ,no iphone lover will pass without like this post iphone16 camera control apple intelligence a18 chipset 61 amp 67 for plus model customisable action button https:tcombjeqwuwrn,2024-09-10 02:21:48+00:00,13,179,False,3,97,186938.0,['iPhone16'],1923,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
971,شیخ,apple is planning to introduced iphone 16 in september 2024 with improved featuresthe rumors features are :larger 63 and 69 sizes for pro new capture button action button for all iphone 16 models faster aseries chip vertical camera buttons for standard models https:tcogrmexrnqvo,2024-04-08 10:47:39+00:00,96,202,False,0,77,5638.0,[],7046,False,True,False,False,False,False,False,False,False,False,False,Negative,iphone
972,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,348,20504,False,650,1391,2817283.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
973,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74994.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
974,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897410.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
975,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16460,206641,False,5885,3385,73704390.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
976,Counterpoint Research,apple q4 2024 earnings record revenue but shifting market dynamics services grew 14 yoy hitting a record high while product revenues rose 2 iphone sales declined 1 yoy but a higher pro mix pushed asps to an alltime high mac 16 yoy and ipad 15 yoy https:tconsy4ovkjlu,2025-01-31 13:30:51+00:00,4,5,False,0,0,1005.0,"['Services', 'iPhone', 'Mac', 'iPad', 'Wearables', 'Apple', 'AI', 'premium', 'strategy', 'AppleIntelligence', 'smartphones', 'Earnings', 'technology', 'research', 'insights', 'Apple']",48,False,False,False,False,True,False,False,False,False,False,False,Positive,earnings
